timestamp,domain,parameter,value_from,value_to,delta_J,cumulative_delta_J
2026-03-26 09:12:23,network,cluster.qos_normalised,0.5000,0.0400,-0.0002,-9.9681
2026-03-26 09:13:27,thermal,cluster.fan_speed_normalised,0.5000,0.8600,-0.0036,-9.9717
2026-03-26 09:13:28,network,cluster.qos_normalised,0.5000,0.0700,-0.0003,-9.9720
2026-03-26 09:14:30,thermal,cluster.fan_speed_normalised,0.5000,0.9100,-0.0041,-9.9761
2026-03-26 09:14:30,network,cluster.qos_normalised,0.5000,1.0000,-0.0050,-9.9811
2026-03-26 09:15:32,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-9.9861
2026-03-26 09:15:33,network,cluster.qos_normalised,0.5000,0.4700,-0.0023,-9.9884
2026-03-26 09:16:35,thermal,cluster.fan_speed_normalised,0.5000,0.9800,-0.0048,-9.9932
2026-03-26 09:16:36,network,cluster.qos_normalised,0.5000,0.7900,-0.0039,-9.9971
2026-03-26 09:17:38,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.0021
2026-03-26 09:18:40,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.0071
2026-03-26 09:18:40,network,cluster.qos_normalised,0.5000,0.7300,-0.0036,-10.0107
2026-03-26 09:19:43,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.0157
2026-03-26 09:19:44,network,cluster.qos_normalised,0.5000,0.0900,-0.0004,-10.0161
2026-03-26 09:20:46,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.0211
2026-03-26 09:20:47,network,cluster.qos_normalised,0.5000,0.8300,-0.0042,-10.0253
2026-03-26 09:21:49,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.0303
2026-03-26 09:21:49,network,cluster.qos_normalised,0.5000,0.8700,-0.0044,-10.0347
2026-03-26 09:22:51,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.0397
2026-03-26 09:22:52,network,cluster.qos_normalised,0.5000,0.9400,-0.0047,-10.0444
2026-03-26 09:23:54,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.0494
2026-03-26 09:23:54,network,cluster.qos_normalised,0.5000,0.3700,-0.0018,-10.0512
2026-03-26 09:24:56,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.0562
2026-03-26 09:24:56,network,cluster.qos_normalised,0.5000,0.4800,-0.0024,-10.0586
2026-03-26 09:26:00,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.0636
2026-03-26 09:26:01,network,cluster.qos_normalised,0.5000,0.2200,-0.0011,-10.0647
2026-03-26 09:27:03,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-10.0696
2026-03-26 09:27:03,network,cluster.qos_normalised,0.5000,0.7800,-0.0039,-10.0735
2026-03-26 09:28:05,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.0785
2026-03-26 09:28:06,network,cluster.qos_normalised,0.5000,0.7100,-0.0036,-10.0821
2026-03-26 09:29:08,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.0871
2026-03-26 09:29:08,network,cluster.qos_normalised,0.5000,0.5200,-0.0026,-10.0897
2026-03-26 09:30:10,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.0947
2026-03-26 09:30:10,network,cluster.qos_normalised,0.5000,0.6700,-0.0034,-10.0981
2026-03-26 09:31:12,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.1031
2026-03-26 09:31:13,network,cluster.qos_normalised,0.5000,0.4400,-0.0022,-10.1053
2026-03-26 09:32:17,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.1103
2026-03-26 09:32:17,network,cluster.qos_normalised,0.5000,0.5200,-0.0026,-10.1129
2026-03-26 09:33:19,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.1179
2026-03-26 09:33:20,network,cluster.qos_normalised,0.5000,0.7800,-0.0039,-10.1218
2026-03-26 09:34:22,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.1268
2026-03-26 09:34:22,network,cluster.qos_normalised,0.5000,0.0200,-0.0001,-10.1269
2026-03-26 09:35:24,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.1319
2026-03-26 09:35:24,network,cluster.qos_normalised,0.5000,0.1400,-0.0007,-10.1326
2026-03-26 09:36:26,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.1376
2026-03-26 09:36:27,network,cluster.qos_normalised,0.5000,0.5000,-0.0025,-10.1401
2026-03-26 09:37:29,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.1451
2026-03-26 09:37:29,network,cluster.qos_normalised,0.5000,0.5900,-0.0030,-10.1481
2026-03-26 09:38:33,thermal,cluster.fan_speed_normalised,0.5000,0.8400,-0.0034,-10.1515
2026-03-26 09:38:34,network,cluster.qos_normalised,0.5000,0.1100,-0.0006,-10.1521
2026-03-26 09:39:36,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.1571
2026-03-26 09:39:37,network,cluster.qos_normalised,0.5000,0.4100,-0.0021,-10.1592
2026-03-26 09:40:38,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.1642
2026-03-26 09:40:38,network,cluster.qos_normalised,0.5000,0.5700,-0.0029,-10.1671
2026-03-26 09:41:40,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-10.1720
2026-03-26 09:41:41,network,cluster.qos_normalised,0.5000,0.0700,-0.0003,-10.1723
2026-03-26 09:42:43,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.1773
2026-03-26 09:42:43,network,cluster.qos_normalised,0.5000,0.1700,-0.0008,-10.1781
2026-03-26 09:43:46,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-10.1830
2026-03-26 09:43:46,network,cluster.qos_normalised,0.5000,0.9200,-0.0046,-10.1876
2026-03-26 09:44:50,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.1926
2026-03-26 09:44:51,network,cluster.qos_normalised,0.5000,0.2100,-0.0010,-10.1936
2026-03-26 09:45:52,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.1986
2026-03-26 09:45:53,network,cluster.qos_normalised,0.5000,0.3700,-0.0019,-10.2005
2026-03-26 09:46:55,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.2055
2026-03-26 09:46:55,network,cluster.qos_normalised,0.5000,0.6000,-0.0030,-10.2085
2026-03-26 09:47:57,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.2135
2026-03-26 09:47:58,network,cluster.qos_normalised,0.5000,0.2500,-0.0012,-10.2147
2026-03-26 09:49:00,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.2197
2026-03-26 09:49:01,network,cluster.qos_normalised,0.5000,0.8600,-0.0043,-10.2240
2026-03-26 09:50:03,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.2290
2026-03-26 09:50:03,network,cluster.qos_normalised,0.5000,0.1900,-0.0010,-10.2300
2026-03-26 09:51:06,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.2350
2026-03-26 09:51:07,network,cluster.qos_normalised,0.5000,0.0700,-0.0003,-10.2353
2026-03-26 09:52:09,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.2403
2026-03-26 09:52:09,network,cluster.qos_normalised,0.5000,0.9700,-0.0048,-10.2451
2026-03-26 09:53:11,thermal,cluster.fan_speed_normalised,0.5000,0.9100,-0.0041,-10.2492
2026-03-26 09:53:12,network,cluster.qos_normalised,0.5000,0.1700,-0.0008,-10.2500
2026-03-26 09:54:14,thermal,cluster.fan_speed_normalised,0.5000,0.9700,-0.0047,-10.2547
2026-03-26 09:54:15,network,cluster.qos_normalised,0.5000,0.8000,-0.0040,-10.2587
2026-03-26 09:55:17,thermal,cluster.fan_speed_normalised,0.5000,0.9000,-0.0040,-10.2627
2026-03-26 09:55:17,network,cluster.qos_normalised,0.5000,0.7900,-0.0040,-10.2667
2026-03-26 09:56:18,thermal,cluster.fan_speed_normalised,0.5000,0.8600,-0.0036,-10.2703
2026-03-26 09:56:19,network,cluster.qos_normalised,0.5000,0.8600,-0.0043,-10.2746
2026-03-26 09:57:23,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.2796
2026-03-26 09:57:23,network,cluster.qos_normalised,0.5000,0.6300,-0.0032,-10.2828
2026-03-26 09:58:26,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.2878
2026-03-26 09:58:26,network,cluster.qos_normalised,0.5000,0.1500,-0.0008,-10.2886
2026-03-26 09:59:28,thermal,cluster.fan_speed_normalised,0.5000,0.9700,-0.0047,-10.2933
2026-03-26 09:59:29,network,cluster.qos_normalised,0.5000,0.1700,-0.0008,-10.2941
2026-03-26 10:00:31,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.2991
2026-03-26 10:00:31,network,cluster.qos_normalised,0.5000,0.7200,-0.0036,-10.3027
2026-03-26 10:01:32,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.3077
2026-03-26 10:01:33,network,cluster.qos_normalised,0.5000,0.7300,-0.0036,-10.3113
2026-03-26 10:02:35,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.3163
2026-03-26 10:02:35,network,cluster.qos_normalised,0.5000,0.4500,-0.0022,-10.3185
2026-03-26 10:03:40,thermal,cluster.fan_speed_normalised,0.5000,0.9800,-0.0048,-10.3233
2026-03-26 10:03:40,network,cluster.qos_normalised,0.5000,0.9700,-0.0049,-10.3282
2026-03-26 10:04:42,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.3332
2026-03-26 10:04:43,network,cluster.qos_normalised,0.5000,0.5200,-0.0026,-10.3358
2026-03-26 10:05:45,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.3408
2026-03-26 10:05:45,network,cluster.qos_normalised,0.5000,0.0500,-0.0002,-10.3410
2026-03-26 10:06:46,thermal,cluster.fan_speed_normalised,0.5000,0.9800,-0.0048,-10.3458
2026-03-26 10:06:47,network,cluster.qos_normalised,0.5000,0.9500,-0.0048,-10.3506
2026-03-26 10:07:49,thermal,cluster.fan_speed_normalised,0.5000,0.9800,-0.0048,-10.3554
2026-03-26 10:07:49,network,cluster.qos_normalised,0.5000,0.7400,-0.0037,-10.3591
2026-03-26 10:08:51,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.3641
2026-03-26 10:08:51,network,cluster.qos_normalised,0.5000,0.6800,-0.0034,-10.3675
2026-03-26 10:09:55,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.3725
2026-03-26 10:09:56,network,cluster.qos_normalised,0.5000,0.4600,-0.0023,-10.3748
2026-03-26 10:10:58,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.3798
2026-03-26 10:10:58,network,cluster.qos_normalised,0.5000,0.8400,-0.0042,-10.3840
2026-03-26 10:12:00,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.3890
2026-03-26 10:12:01,network,cluster.qos_normalised,0.5000,0.1200,-0.0006,-10.3896
2026-03-26 10:13:03,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.3946
2026-03-26 10:13:03,network,cluster.qos_normalised,0.5000,0.6300,-0.0032,-10.3978
2026-03-26 10:14:05,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.4028
2026-03-26 10:14:05,network,cluster.qos_normalised,0.5000,0.3500,-0.0017,-10.4045
2026-03-26 10:15:07,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-10.4094
2026-03-26 10:15:08,network,cluster.qos_normalised,0.5000,0.2200,-0.0011,-10.4105
2026-03-26 10:16:12,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.4155
2026-03-26 10:16:12,network,cluster.qos_normalised,0.5000,0.2300,-0.0012,-10.4167
2026-03-26 10:17:14,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.4217
2026-03-26 10:17:15,network,cluster.qos_normalised,0.5000,0.3800,-0.0019,-10.4236
2026-03-26 10:18:17,thermal,cluster.fan_speed_normalised,0.5000,0.9700,-0.0047,-10.4283
2026-03-26 10:18:17,network,cluster.qos_normalised,0.5000,0.9600,-0.0048,-10.4331
2026-03-26 10:19:19,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.4381
2026-03-26 10:19:19,network,cluster.qos_normalised,0.5000,0.8300,-0.0041,-10.4422
2026-03-26 10:20:21,thermal,cluster.fan_speed_normalised,0.5000,0.9000,-0.0040,-10.4462
2026-03-26 10:20:22,network,cluster.qos_normalised,0.5000,0.3600,-0.0018,-10.4480
2026-03-26 10:21:24,thermal,cluster.fan_speed_normalised,0.5000,0.9400,-0.0044,-10.4524
2026-03-26 10:21:24,network,cluster.qos_normalised,0.5000,0.9800,-0.0049,-10.4573
2026-03-26 10:22:27,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.4623
2026-03-26 10:22:28,network,cluster.qos_normalised,0.5000,0.9900,-0.0050,-10.4673
2026-03-26 10:23:30,thermal,cluster.fan_speed_normalised,0.5000,0.8700,-0.0037,-10.4710
2026-03-26 10:23:30,network,cluster.qos_normalised,0.5000,0.9800,-0.0049,-10.4759
2026-03-26 10:24:32,thermal,cluster.fan_speed_normalised,0.5000,0.9600,-0.0046,-10.4805
2026-03-26 10:24:33,network,cluster.qos_normalised,0.5000,0.2100,-0.0010,-10.4815
2026-03-26 10:25:35,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.4865
2026-03-26 10:25:35,network,cluster.qos_normalised,0.5000,0.9200,-0.0046,-10.4911
2026-03-26 10:26:38,thermal,cluster.fan_speed_normalised,0.5000,0.9600,-0.0046,-10.4957
2026-03-26 10:26:38,network,cluster.qos_normalised,0.5000,0.9200,-0.0046,-10.5003
2026-03-26 10:27:40,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-10.5052
2026-03-26 10:27:41,network,cluster.qos_normalised,0.5000,0.9700,-0.0049,-10.5101
2026-03-26 10:28:43,thermal,cluster.fan_speed_normalised,0.5000,0.9600,-0.0046,-10.5147
2026-03-26 10:28:44,network,cluster.qos_normalised,0.5000,1.0000,-0.0050,-10.5197
2026-03-26 10:29:46,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.5247
2026-03-26 10:29:46,network,cluster.qos_normalised,0.5000,0.1900,-0.0010,-10.5257
2026-03-26 10:30:48,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.5307
2026-03-26 10:30:49,network,cluster.qos_normalised,0.5000,0.1500,-0.0007,-10.5314
2026-03-26 10:31:50,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.5364
2026-03-26 10:31:51,network,cluster.qos_normalised,0.5000,0.6900,-0.0034,-10.5398
2026-03-26 10:32:53,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.5448
2026-03-26 10:32:53,network,cluster.qos_normalised,0.5000,0.7000,-0.0035,-10.5483
2026-03-26 10:33:55,thermal,cluster.fan_speed_normalised,0.5000,0.9800,-0.0048,-10.5531
2026-03-26 10:33:56,network,cluster.qos_normalised,0.5000,0.2600,-0.0013,-10.5544
2026-03-26 10:34:59,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-10.5593
2026-03-26 10:35:00,network,cluster.qos_normalised,0.5000,0.7600,-0.0038,-10.5631
2026-03-26 10:36:02,thermal,cluster.fan_speed_normalised,0.5000,0.6200,-0.0012,-10.5643
2026-03-26 10:36:03,network,cluster.qos_normalised,0.5000,0.9700,-0.0049,-10.5692
2026-03-26 10:37:05,thermal,cluster.fan_speed_normalised,0.5000,0.9400,-0.0044,-10.5736
2026-03-26 10:37:05,network,cluster.qos_normalised,0.5000,0.9900,-0.0049,-10.5785
2026-03-26 10:38:07,thermal,cluster.fan_speed_normalised,0.5000,0.9500,-0.0045,-10.5830
2026-03-26 10:38:07,network,cluster.qos_normalised,0.5000,0.6900,-0.0034,-10.5864
2026-03-26 10:39:09,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-10.5913
2026-03-26 10:39:10,network,cluster.qos_normalised,0.5000,0.4100,-0.0021,-10.5934
2026-03-26 10:40:12,thermal,cluster.fan_speed_normalised,0.5000,0.9500,-0.0045,-10.5979
2026-03-26 10:40:12,network,cluster.qos_normalised,0.5000,0.2500,-0.0013,-10.5992
2026-03-26 10:41:17,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.6042
2026-03-26 10:41:17,network,cluster.qos_normalised,0.5000,0.5200,-0.0026,-10.6068
2026-03-26 10:42:19,thermal,cluster.fan_speed_normalised,0.5000,0.9800,-0.0048,-10.6116
2026-03-26 10:42:20,network,cluster.qos_normalised,0.5000,0.3300,-0.0017,-10.6133
2026-03-26 10:43:22,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.6183
2026-03-26 10:43:22,network,cluster.qos_normalised,0.5000,0.2600,-0.0013,-10.6196
2026-03-26 10:44:24,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.6246
2026-03-26 10:44:25,network,cluster.qos_normalised,0.5000,0.1600,-0.0008,-10.6254
2026-03-26 10:45:27,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.6304
2026-03-26 10:45:27,network,cluster.qos_normalised,0.5000,0.6100,-0.0031,-10.6335
2026-03-26 10:46:30,thermal,cluster.fan_speed_normalised,0.5000,0.9400,-0.0044,-10.6379
2026-03-26 10:46:30,network,cluster.qos_normalised,0.5000,0.7100,-0.0036,-10.6415
2026-03-26 10:47:34,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.6465
2026-03-26 10:47:35,network,cluster.qos_normalised,0.5000,0.2300,-0.0012,-10.6477
2026-03-26 10:48:37,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.6527
2026-03-26 10:48:37,network,cluster.qos_normalised,0.5000,0.3600,-0.0018,-10.6545
2026-03-26 10:49:39,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.6595
2026-03-26 10:49:40,network,cluster.qos_normalised,0.5000,0.6700,-0.0034,-10.6629
2026-03-26 10:50:42,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.6679
2026-03-26 10:50:43,network,cluster.qos_normalised,0.5000,0.6500,-0.0032,-10.6711
2026-03-26 10:51:45,thermal,cluster.fan_speed_normalised,0.5000,0.9500,-0.0045,-10.6756
2026-03-26 10:51:45,network,cluster.qos_normalised,0.5000,0.9600,-0.0048,-10.6804
2026-03-26 10:52:47,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.6854
2026-03-26 10:52:48,network,cluster.qos_normalised,0.5000,0.6500,-0.0033,-10.6887
2026-03-26 10:53:52,thermal,cluster.fan_speed_normalised,0.5000,0.9500,-0.0045,-10.6932
2026-03-26 10:53:52,network,cluster.qos_normalised,0.5000,0.4600,-0.0023,-10.6955
2026-03-26 10:54:54,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.7005
2026-03-26 10:54:55,network,cluster.qos_normalised,0.5000,0.7800,-0.0039,-10.7044
2026-03-26 10:55:57,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.7094
2026-03-26 10:55:58,network,cluster.qos_normalised,0.5000,0.1900,-0.0009,-10.7103
2026-03-26 10:57:00,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.7153
2026-03-26 10:57:00,network,cluster.qos_normalised,0.5000,0.6800,-0.0034,-10.7187
2026-03-26 10:58:02,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.7237
2026-03-26 10:58:03,network,cluster.qos_normalised,0.5000,0.6000,-0.0030,-10.7267
2026-03-26 10:59:05,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.7317
2026-03-26 10:59:05,network,cluster.qos_normalised,0.5000,0.3200,-0.0016,-10.7333
2026-03-26 11:00:09,thermal,cluster.fan_speed_normalised,0.5000,0.9500,-0.0045,-10.7378
2026-03-26 11:00:10,network,cluster.qos_normalised,0.5000,0.9700,-0.0049,-10.7427
2026-03-26 11:01:12,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.7477
2026-03-26 11:01:13,network,cluster.qos_normalised,0.5000,0.2500,-0.0012,-10.7489
2026-03-26 11:02:15,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-10.7538
2026-03-26 11:02:15,network,cluster.qos_normalised,0.5000,1.0000,-0.0050,-10.7588
2026-03-26 11:03:17,thermal,cluster.fan_speed_normalised,0.5000,0.9100,-0.0041,-10.7629
2026-03-26 11:03:18,network,cluster.qos_normalised,0.5000,0.7600,-0.0038,-10.7667
2026-03-26 11:04:20,thermal,cluster.fan_speed_normalised,0.5000,0.9600,-0.0046,-10.7713
2026-03-26 11:04:20,network,cluster.qos_normalised,0.5000,1.0000,-0.0050,-10.7763
2026-03-26 11:05:22,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.7813
2026-03-26 11:05:23,network,cluster.qos_normalised,0.5000,0.3200,-0.0016,-10.7829
2026-03-26 11:06:27,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-10.7878
2026-03-26 11:06:28,network,cluster.qos_normalised,0.5000,0.6600,-0.0033,-10.7911
2026-03-26 11:07:30,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.7961
2026-03-26 11:07:30,network,cluster.qos_normalised,0.5000,0.7600,-0.0038,-10.7999
2026-03-26 11:08:32,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.8049
2026-03-26 11:08:33,network,cluster.qos_normalised,0.5000,0.1700,-0.0009,-10.8058
2026-03-26 11:09:35,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.8108
2026-03-26 11:09:35,network,cluster.qos_normalised,0.5000,0.5200,-0.0026,-10.8134
2026-03-26 11:10:37,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.8184
2026-03-26 11:10:38,network,cluster.qos_normalised,0.5000,0.3900,-0.0020,-10.8204
2026-03-26 11:11:40,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.8254
2026-03-26 11:11:41,network,cluster.qos_normalised,0.5000,0.0800,-0.0004,-10.8258
2026-03-26 11:12:45,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-10.8307
2026-03-26 11:12:45,network,cluster.qos_normalised,0.5000,0.3300,-0.0016,-10.8323
2026-03-26 11:13:47,thermal,cluster.fan_speed_normalised,0.5000,0.9500,-0.0045,-10.8368
2026-03-26 11:13:48,network,cluster.qos_normalised,0.5000,0.8900,-0.0045,-10.8413
2026-03-26 11:14:50,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.8463
2026-03-26 11:14:50,network,cluster.qos_normalised,0.5000,0.1000,-0.0005,-10.8468
2026-03-26 11:15:52,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.8518
2026-03-26 11:15:53,network,cluster.qos_normalised,0.5000,0.5400,-0.0027,-10.8545
2026-03-26 11:16:55,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-10.8594
2026-03-26 11:16:56,network,cluster.qos_normalised,0.5000,0.6200,-0.0031,-10.8625
2026-03-26 11:17:58,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.8675
2026-03-26 11:17:58,network,cluster.qos_normalised,0.5000,0.6600,-0.0033,-10.8708
2026-03-26 11:19:02,thermal,cluster.fan_speed_normalised,0.5000,0.9600,-0.0046,-10.8754
2026-03-26 11:19:03,network,cluster.qos_normalised,0.5000,0.9100,-0.0046,-10.8800
2026-03-26 11:20:05,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.8850
2026-03-26 11:20:05,network,cluster.qos_normalised,0.5000,0.1200,-0.0006,-10.8856
2026-03-26 11:21:08,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.8906
2026-03-26 11:21:08,network,cluster.qos_normalised,0.5000,0.2200,-0.0011,-10.8917
2026-03-26 11:22:10,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.8967
2026-03-26 11:22:11,network,cluster.qos_normalised,0.5000,0.5000,-0.0025,-10.8992
2026-03-26 11:23:13,thermal,cluster.fan_speed_normalised,0.5000,0.8800,-0.0038,-10.9030
2026-03-26 11:23:13,network,cluster.qos_normalised,0.5000,0.0200,-0.0001,-10.9031
2026-03-26 11:24:15,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-10.9081
